rep,drug,category,pdb,target,state,diffdock_confidence,gnina_affinity,gnina_minimize_rmsd,gnina_cnn_score,gnina_cnn_affinity
7,lapatinib,egfr_family,4I24,EGFR,T790M,-0.84,-7.28355,1.44908,0.86125,8.57178
7,lapatinib,egfr_family,4LDJ,KRAS,G12C,-2.07,-4.85733,2.364,0.08313,5.48608
7,lapatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.85,-0.33193,3.19957,0.6834,8.22725
7,lapatinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.98,-7.30894,5.56579,0.10465,5.85078
7,lapatinib,egfr_family,8A2B,EGFR,L858R,-0.69,-8.6877,1.31651,0.79359,7.86595
7,lapatinib,egfr_family,8FMI,KRAS,WT,-2.79,-6.12289,2.58917,0.21459,6.68131
7,metformin,repurposing_candidate,3POZ,EGFR,WT,0.2,-3.66738,0.96058,0.87705,4.14787
7,metformin,repurposing_candidate,4I24,EGFR,T790M,0.41,-3.66429,0.88268,0.76796,3.83655
7,metformin,repurposing_candidate,4LDJ,KRAS,G12C,0.28,-3.85304,1.20603,0.64106,3.4785
7,metformin,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.49,-4.06723,0.50992,0.90091,4.12939
7,metformin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.95,-2.47604,5.16597,0.54332,3.26784
7,metformin,repurposing_candidate,8A2B,EGFR,L858R,0.59,-3.91663,0.49043,0.90971,4.41317
7,metformin,repurposing_candidate,8FMI,KRAS,WT,-0.47,-4.26355,1.22701,0.55478,3.62036
7,neratinib,egfr_family,3POZ,EGFR,WT,-0.4,-8.30082,2.92455,0.34485,8.22914
7,neratinib,egfr_family,4I24,EGFR,T790M,-0.67,-7.96165,1.26217,0.95617,9.13313
7,neratinib,egfr_family,4LDJ,KRAS,G12C,-2.18,-4.84057,2.59847,0.05731,5.78504
7,neratinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.11,2.17919,1.73372,0.66198,8.46332
7,neratinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-2.63,-3.98063,8.45516,0.0438,5.2965
7,neratinib,egfr_family,8A2B,EGFR,L858R,-0.6,-7.84514,2.20284,0.40561,7.61386
7,neratinib,egfr_family,8FMI,KRAS,WT,-1.52,-5.60126,2.98188,0.09028,6.09081
7,osimertinib,known_answer,3POZ,EGFR,WT,-0.69,-7.42798,3.1749,0.20617,7.26354
7,osimertinib,known_answer,4I24,EGFR,T790M,-0.74,-7.66459,2.52509,0.27356,7.56073
7,osimertinib,known_answer,4LDJ,KRAS,G12C,-1.57,-5.15477,4.00215,0.05901,5.43101
7,osimertinib,known_answer,5UGC,EGFR,L858R+T790M,-1.47,-6.03909,3.91091,0.0441,6.22473
7,osimertinib,known_answer,6OIM,KRAS,G12C+sotorasib,-2.73,-5.16343,2.6398,0.3292,6.60527
7,osimertinib,known_answer,8A2B,EGFR,L858R,-0.88,-6.547,2.74745,0.08699,6.71256
7,osimertinib,known_answer,8FMI,KRAS,WT,-1.67,-5.75188,2.24297,0.25577,6.49549
7,ponatinib,multi_kinase,3POZ,EGFR,WT,-1.73,-8.25732,4.85296,0.08544,6.11284
7,ponatinib,multi_kinase,4I24,EGFR,T790M,-2.31,13.33385,3.9537,0.55573,7.49321
7,ponatinib,multi_kinase,4LDJ,KRAS,G12C,-2.12,-6.90581,1.6934,0.10172,6.12353
7,ponatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-2.41,5.95212,3.44742,0.73482,7.7603
7,ponatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.42,12.71698,9.07349,0.30606,6.39995
7,ponatinib,multi_kinase,8A2B,EGFR,L858R,-1.46,-10.42606,2.78501,0.21049,7.23089
7,ponatinib,multi_kinase,8FMI,KRAS,WT,-2.03,-8.31676,1.81306,0.27189,6.51282
7,propranolol,repurposing_candidate,3POZ,EGFR,WT,-0.22,-7.71228,2.05628,0.49119,5.36435
7,propranolol,repurposing_candidate,4I24,EGFR,T790M,-0.53,-7.02983,1.72191,0.36581,4.54278
7,propranolol,repurposing_candidate,4LDJ,KRAS,G12C,-1.19,-5.37648,0.99739,0.70304,4.17276
7,propranolol,repurposing_candidate,5UGC,EGFR,L858R+T790M,-1.06,-7.111,1.38125,0.28519,4.68661
7,propranolol,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.83,-0.78164,8.89704,0.64579,3.60672
7,propranolol,repurposing_candidate,8A2B,EGFR,L858R,-1.05,-6.91603,2.62952,0.17428,4.47818
7,propranolol,repurposing_candidate,8FMI,KRAS,WT,-1.42,-5.40767,1.51393,0.5672,4.18315
7,simvastatin,repurposing_candidate,3POZ,EGFR,WT,-1.25,-7.06057,1.85205,0.07169,5.20939
7,simvastatin,repurposing_candidate,4I24,EGFR,T790M,-2.11,5.15338,2.93549,0.30868,6.24654
7,simvastatin,repurposing_candidate,4LDJ,KRAS,G12C,-1.96,-6.43711,2.18007,0.20655,5.58943
7,simvastatin,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.29,-6.31274,2.47506,0.22337,6.14623
7,simvastatin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.4,-1.68355,8.27941,0.25745,5.10211
7,simvastatin,repurposing_candidate,8A2B,EGFR,L858R,-2.09,-4.87581,0.95087,0.52325,6.06939
7,simvastatin,repurposing_candidate,8FMI,KRAS,WT,-1.32,-6.1937,1.64766,0.14694,5.8454
7,sorafenib,multi_kinase,3POZ,EGFR,WT,-1.68,-9.27606,4.47982,0.15188,6.55335
7,sorafenib,multi_kinase,4I24,EGFR,T790M,-1.6,-4.59828,1.73016,0.15657,6.66733
7,sorafenib,multi_kinase,4LDJ,KRAS,G12C,-2.05,5.8069,4.91586,0.01607,4.26497
7,sorafenib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.21,0.74187,1.21691,0.8718,7.60735
7,sorafenib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.33,-3.3402,2.3593,0.19771,5.32225
7,sorafenib,multi_kinase,8A2B,EGFR,L858R,-0.31,-9.94506,1.39981,0.81119,7.15166
7,sorafenib,multi_kinase,8FMI,KRAS,WT,-0.93,-6.34054,1.90416,0.13335,5.34437
7,sotorasib,known_answer,3POZ,EGFR,WT,-0.94,-6.99232,2.57446,0.14428,7.62997
7,sotorasib,known_answer,4I24,EGFR,T790M,-3.16,2.03635,1.38817,0.09869,7.22569
7,sotorasib,known_answer,4LDJ,KRAS,G12C,-2.09,-6.66715,1.56737,0.79323,7.84308
7,sotorasib,known_answer,5UGC,EGFR,L858R+T790M,-2.03,-4.64392,3.07129,0.02231,7.20284
7,sotorasib,known_answer,6OIM,KRAS,G12C+sotorasib,-0.89,-8.23771,0.82316,0.08048,6.84091
7,sotorasib,known_answer,8A2B,EGFR,L858R,-2.61,-1.96903,1.91065,0.04337,6.38628
7,sotorasib,known_answer,8FMI,KRAS,WT,-2.52,-7.34399,1.71889,0.71727,7.76041
7,sunitinib,multi_kinase,3POZ,EGFR,WT,-0.54,-8.29957,2.09978,0.33837,7.10568
7,sunitinib,multi_kinase,4I24,EGFR,T790M,-0.87,-7.5612,1.07631,0.84577,6.94374
7,sunitinib,multi_kinase,4LDJ,KRAS,G12C,-1.59,-5.56386,2.24727,0.61278,6.15466
7,sunitinib,multi_kinase,5UGC,EGFR,L858R+T790M,-0.72,-7.57926,2.02256,0.5419,6.72318
7,sunitinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-4.28,-3.38436,9.29754,0.45946,6.00915
7,sunitinib,multi_kinase,8A2B,EGFR,L858R,-1.09,-7.13504,1.61397,0.75954,6.79813
7,sunitinib,multi_kinase,8FMI,KRAS,WT,-1.16,-7.49412,2.1123,0.84504,6.20009
7,thalidomide,repurposing_candidate,3POZ,EGFR,WT,-0.45,-7.47312,2.20625,0.36289,5.33117
7,thalidomide,repurposing_candidate,4I24,EGFR,T790M,0.26,-6.72837,2.4885,0.55616,5.54079
7,thalidomide,repurposing_candidate,4LDJ,KRAS,G12C,-0.64,-5.71079,1.80824,0.73858,4.48874
7,thalidomide,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.24,-7.07458,1.58391,0.71669,5.73131
7,thalidomide,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.62,-4.56012,4.80063,0.20514,3.59878
7,thalidomide,repurposing_candidate,8A2B,EGFR,L858R,0.11,-6.7347,1.54606,0.54974,5.30518
7,thalidomide,repurposing_candidate,8FMI,KRAS,WT,-0.51,-6.48822,1.04218,0.63742,4.24852
7,vandetanib,egfr_family,3POZ,EGFR,WT,-1.36,-8.08121,2.52327,0.69053,7.46276
7,vandetanib,egfr_family,4I24,EGFR,T790M,0.02,-8.40002,0.74666,0.90953,7.66289
7,vandetanib,egfr_family,4LDJ,KRAS,G12C,-1.29,-6.93507,1.61238,0.40099,6.47993
7,vandetanib,egfr_family,5UGC,EGFR,L858R+T790M,-1.48,-6.36107,5.37326,0.15686,6.32648
7,vandetanib,egfr_family,6OIM,KRAS,G12C+sotorasib,-2.56,-3.233,2.93277,0.21906,6.14973
7,vandetanib,egfr_family,8A2B,EGFR,L858R,0.03,-8.51958,0.60819,0.96779,7.60173
7,vandetanib,egfr_family,8FMI,KRAS,WT,-1.46,-5.97535,2.90677,0.61457,6.17282
7,verapamil,repurposing_candidate,3POZ,EGFR,WT,-1.28,-7.29658,0.98696,0.9026,7.75918
7,verapamil,repurposing_candidate,4I24,EGFR,T790M,-2.09,-5.73779,4.23268,0.06413,5.126
7,verapamil,repurposing_candidate,4LDJ,KRAS,G12C,-2.87,-4.22006,1.93058,0.22539,4.76642
7,verapamil,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.24,1.18001,1.27571,0.27058,6.23743
7,verapamil,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-2.62,-2.40664,3.47828,0.4043,5.61844
7,verapamil,repurposing_candidate,8A2B,EGFR,L858R,-1.27,-6.831,2.04868,0.20189,6.31546
7,verapamil,repurposing_candidate,8FMI,KRAS,WT,-3.29,-2.02436,9.08659,0.36788,4.62059
